,XLK,XLF,SPY,IEF,TIPS,VIX
6/21/2024,-0.009590078778,-0.005337227614,-0.000532730809,-0.007446842924,0.4054651081,-0.05929974228
6/28/2024,0.02897111855,0.01040541754,0.01896567777,0.005431034062,0,0.00321027563
7/5/2024,0.003942749601,0.02001973439,0.009599671793,0.008354974306,-1.098612289,-0.001603849582
7/12/2024,-0.05689175589,0.0110290922,-0.01983870002,-0.003904400043,1.098612289,0.2820482547
7/19/2024,-0.02100042863,0.01298418427,-0.008322482944,0.004536112003,0,-0.007900375337
7/26/2024,-0.05493067266,-0.03159265904,-0.02142395416,0.02771468058,0,0.3556371878
8/2/2024,0.004435245482,0.008051191963,0.000168872961,-0.01049716339,0,-0.1382453504
8/9/2024,0.07389258294,0.03180028896,0.03922143477,0.004232701307,0,-0.3194360495
8/16/2024,0.01149644421,0.01496626575,0.01400904283,0.0073899546,0,0.06917303544
8/23/2024,-0.016341042,0.02905827165,0.002753574723,-0.0073899546,0,-0.0557500151
8/30/2024,-0.07739866241,-0.03221427066,-0.04225113049,0.01320184962,0,0.4001175018
9/6/2024,0.07789778895,0.004954965093,0.03928405923,0.005272776361,0,-0.3011775539
9/13/2024,0.009436374963,0.02550875807,0.0110418194,-0.004662958272,0,-0.02507009929
9/20/2024,0.01148282393,-0.01123236124,0.005650525686,-0.0003048625602,0,0.0489375807
9/27/2024,0.0008437132764,0.01101332718,0.002638823673,-0.0197070937,0,0.1245733464
10/4/2024,0.02420640006,0.0186637362,0.0114528912,-0.006343285451,0,0.06304078374
10/11/2024,0.0004331629627,0.02358549782,0.008607043523,0.0008342023424,0,-0.1264347233
10/18/2024,-0.002688639954,-0.02100873024,-0.009539187002,-0.01100467009,0,0.1200605904
10/25/2024,-0.02809519886,0.000214431222,-0.01391230007,-0.01294035876,0,0.07347534991
11/1/2024,0.05749083344,0.05323180877,0.0464491695,0.005642214361,0,-0.3815307978
11/8/2024,-0.03628019336,0.01372926875,-0.02101535185,-0.009385734429,0,0.07725848314
11/15/2024,0.02115542548,0.01709783202,0.01652510388,0.00299593633,0,-0.05737711258
11/22/2024,0.0005563520568,0.01195272386,0.01175246821,0.01684451078,0,-0.1204933983
11/29/2024,0.02996620959,-0.01847900037,0.008691683654,0.0008400714555,0,-0.05633148193
12/6/2024,-0.007460077524,-0.01721075102,-0.005940513501,-0.01672350576,0,0.07829429738
12/13/2024,-0.01301043594,-0.0210104618,-0.02185202732,-0.01159433278,0,0.2847814178
12/20/2024,0.00646321819,0.004935235187,0.006508419818,-0.005739362769,0,-0.140715556
12/27/2024,-0.007353595812,-0.003287449026,-0.005156040269,0.002927942232,0,0.01122206291
1/3/2025,-0.03001107842,-0.02648470931,-0.0195495974,-0.01110638594,0,0.1917827545
1/10/2025,0.02303024727,0.05967941865,0.0290155916,0.01218863713,0,-0.2017516844
1/17/2025,0.02192690454,0.01226766473,0.01723737259,0.0002163097564,0,-0.07271209698
1/24/2025,-0.03612313366,0.01211899117,-0.01016714137,0.005930256206,0,0.1011090668
1/31/2025,0.008670761568,0.006777061469,-0.001746231495,0.001289213758,0,0.006672757546
2/7/2025,0.03024829271,-0.0003860258685,0.01475486713,0.001930709599,0,-0.1131835931
2/14/2025,-0.02148174594,-0.02047853134,-0.0161373827,0.004170459983,0,0.2093727972
2/21/2025,-0.0405789818,0.02778766179,-0.009647346455,0.01703474509,0,0.07508811455
2/28/2025,-0.03148412365,-0.06043299587,-0.0312135416,-0.009804516894,0,0.1743941403
3/7/2025,-0.02127346226,-0.01229019976,-0.02302666878,0.0009530365523,0,-0.0709202733
3/14/2025,0.00009347978506,0.01918817802,0.002076696493,0.00569922387,0,-0.1214645861
3/21/2025,-0.03606995198,-0.005067407215,-0.01486219347,0.0007364157926,0,0.1159371653
3/28/2025,-0.1236815393,-0.1073720658,-0.09504386534,0.01534076524,0,0.7385223042
4/4/2025,0.08399555653,0.05437677088,0.05517074203,-0.03209619434,0,-0.1875881043
4/11/2025,-0.02806860988,-0.0004286326684,-0.01562885719,0.0124344022,0,-0.2364775289
4/17/2025,0.07783060891,0.0289446635,0.04642662218,0.005582193652,0,-0.1770068684
